freq,noise_mean,gain
36923076.92307692,0.0,1.4998540070400963
37216117.21611722,0.0,1.4999646499346744
37509157.50915751,0.0,1.4999999632148997
37802197.8021978,0.0,1.499959941560125
38095238.0952381,0.0,1.499844591000408
38388278.38827839,0.0,1.4996539289156043
38681318.68131868,0.0,1.499387984032747
38974358.974358976,0.0,1.4990467964217205
39267399.26739927,0.0,1.498630417489221
39560439.56043956,0.0,1.4981389099710132
39853479.853479855,0.0,1.4975723479224765
40146520.14652015,0.0,1.4969308167074469
40439560.43956044,0.0,1.4962144129853563
40732600.73260073,0.0,1.4954232446966689
41025641.025641024,0.0,1.494557431046616
41318681.31868132,0.0,1.4936171024872376
41611721.61172161,0.0,1.492602400697726
41904761.9047619,0.0,1.4915134785630793
42197802.1978022,0.0,1.4903505001510655
42490842.49084249,0.0,1.489113640687504
42783882.78388278,0.0,1.4878030865298633
43076923.07692308,0.0,1.4864190351391822
43369963.36996337,0.0,1.4849616950503193
43663003.66300366,0.0,1.483431285840532
43956043.95604396,0.0,1.4818280380963946
44249084.24908425,0.0,1.480152193379054
44542124.54212454,0.0,1.478404004187834
44835164.83516484,0.0,1.4765837339221926
45128205.12820513,0.0,1.474691656842034
45421245.42124542,0.0,1.4727280580263868
45714285.71428572,0.0,1.4706932333304517
46007326.00732601,0.0,1.468587489341023
46300366.3003663,0.0,1.466411143330297
46593406.5934066,0.0,1.4641645232080691
46886446.886446886,0.0,1.4618479674723257
47179487.179487176,0.0,1.4594618251582434
47472527.472527474,0.0,1.4570064557856015
47765567.765567765,0.0,1.4544822293046116
48058608.058608055,0.0,1.451889526040177
48351648.35164835,0.0,1.4492287366345904
48644688.64468864,0.0,1.446500261988675
48937728.93772893,0.0,1.4437045132013815
49230769.23076923,0.0,1.4408419115078468
49523809.52380952,0.0,1.4379128882159282
49816849.81684981,0.0,1.4349178846412165
50109890.10989011,0.0,1.4318573520405442
50402930.4029304,0.0,1.428731751543994
50695970.69597069,0.0,1.4255415540854215
50989010.98901099,0.0,1.4222872403314983
51282051.28205128,0.0,1.4189693006092905
51575091.57509157,0.0,1.4155882348323818
51868131.86813187,0.0,1.4121445524255505
52161172.16117216,0.0,1.4086387722480154
52454212.45421246,0.0,1.405071422515259
52747252.74725275,0.0,1.4014430407194411
53040293.04029304,0.0,1.397754173548416
53333333.333333336,0.0,1.394005376803361
53626373.62637363,0.0,1.390197215315036
53919413.91941392,0.0,1.3863302628586802
54212454.212454215,0.0,1.3824051020675598
54505494.505494505,0.0,1.3784223243451843
54798534.7985348,0.0,1.3743825297762005
55091575.09157509,0.0,1.3702863270359744
55384615.38461538,0.0,1.366134333298887
55677655.67765568,0.0,1.3619271741453396
55970695.97069597,0.0,1.3576654834675026
56263736.26373626,0.0,1.3533499033738037
56556776.55677655,0.0,1.3489810840921814
56849816.84981685,0.0,1.3445596838721183
57142857.14285714,0.0,1.3400863688854596
57435897.43589743,0.0,1.3355618131260425
57728937.72893773,0.0,1.3309866983081446
58021978.02197802,0.0,1.326361713763772
58315018.31501831,0.0,1.3216875563387962
58608058.60805861,0.0,1.31696493028796
58901098.9010989,0.0,1.3121945471687697
59194139.19413919,0.0,1.3073771257342814
59487179.48717949,0.0,1.3025133918248106
59780219.78021978,0.0,1.2976040782585674
60073260.07326007,0.0,1.2926499247212422
60366300.36630037,0.0,1.28765167765456
60659340.65934066,0.0,1.282610090143811
60952380.95238096,0.0,1.2775259218043873
61245421.245421246,0.0,1.2723999386673273
61538461.538461536,0.0,1.2672329130639004
61831501.83150184,0.0,1.2620256235092404
62124542.124542125,0.0,1.256778854585045
62417582.417582415,0.0,1.2514933968213642
62710622.71062271,0.0,1.2461700465774903
63003663.003663,0.0,1.2408096059219724
63296703.296703294,0.0,1.2354128825117658
63589743.58974359,0.0,1.2299806894705454
63882783.88278388,0.0,1.2245138452661906
64175824.17582417,0.0,1.2190131735874676
64468864.46886447,0.0,1.213479503219924
64761904.76190476,0.0,1.2079136679210165
65054945.05494505,0.0,1.2023165062944872
65347985.34798535,0.0,1.1966888616640128
65641025.64102564,0.0,1.191031581946141
65934065.93406593,0.0,1.1853455195225338
66227106.22710623,0.0,1.1796315311115404
66520146.52014652,0.0,1.1738904776391157
66813186.81318681,0.0,1.1681232241091029
67106227.10622711,0.0,1.1623306394729058
67399267.3992674,0.0,1.156513596498563
67692307.6923077,0.0,1.150672971639248
67985347.98534799,0.0,1.1448096449012128
68278388.27838828,0.0,1.138924499711201
68571428.57142857,0.0,1.1330184227833375
68864468.86446886,0.0,1.1270923039855314
69157509.15750916,0.0,1.1211470362053966
69450549.45054945,0.0,1.115183515215723
69743589.74358974,0.0,1.1092026395395091
70036630.03663003,0.0,1.1032053103145816
70329670.32967032,0.0,1.0971924311578216
70622710.62271062,0.0,1.0911649080290169
70915750.91575092,0.0,1.08512364909436
71208791.20879121,0.0,1.0790695645896164
71501831.5018315,0.0,1.0730035666829791
71794871.79487179,0.0,1.0669265693376309
72087912.08791208,0.0,1.0608394881740388
72380952.38095237,0.0,1.0547432403319985
72673992.67399268,0.0,1.048638744332447
72967032.96703297,0.0,1.042526919939071
73260073.26007326,0.0,1.0364086880197247
73553113.55311355,0.0,1.030284970407684
73846153.84615384,0.0,1.0241566897627536
74139194.13919413,0.0,1.018024769432249
74432234.43223444,0.0,1.0118901333118773
74725274.72527473,0.0,1.0057537057065336
75018315.01831502,0.0,0.9996164111910352
75311355.31135531,0.0,0.9934791744708176
75604395.6043956,0.0,0.9873429202426064
75897435.8974359,0.0,0.981208573055097
76190476.1904762,0.0,0.9750770571696512
76483516.48351648,0.0,0.968949296421038
76776556.77655677,0.0,0.9628262140782404
77069597.06959707,0.0,0.9567087327053472
77362637.36263736,0.0,0.9505977740225496
77655677.65567766,0.0,0.9444942587672648
77948717.94871795,0.0,0.9383991065554114
78241758.24175824,0.0,0.932313235742848
78534798.53479853,0.0,0.9262375632870063
78827838.82783882,0.0,0.9201730046087326
79120879.12087911,0.0,0.914120473454362
79413919.41391942,0.0,0.9080808817580432
79706959.70695971,0.0,0.90205513950434
80000000.0,0.0,0.8960441545911202
80293040.29304029,0.0,0.8900488326927664
80586080.58608058,0.0,0.884070077123716
80879120.87912087,0.0,0.8781087887023594
81172161.17216118,0.0,0.8721658656153142
81465201.46520147,0.0,0.8662422032820953
81758241.75824176,0.0,0.8603386942202026
82051282.05128205,0.0,0.8544562279106436
82344322.34432234,0.0,0.8485956906639178
82637362.63736263,0.0,0.8427579654864759
82930402.93040293,0.0,0.8369439319476748
83223443.22344323,0.0,0.8311544660472582
83516483.51648352,0.0,0.8253904400833636
83809523.8095238,0.0,0.8196527225210981
84102564.1025641,0.0,0.8139421778616844
84395604.3956044,0.0,0.8082596665122069
84688644.68864469,0.0,0.8026060446559755
84981684.98168498,0.0,0.7969821641235225
85274725.27472527,0.0,0.7913888722642595
85567765.56776556,0.0,0.7858270118188051
85860805.86080585,0.0,0.7802974207920117
86153846.15384616,0.0,0.7748009323267013
86446886.44688645,0.0,0.7693383745781383
86739926.73992674,0.0156,0.763910570589248
87032967.03296703,0.0068,0.7585183381666127
87326007.32600732,0.0038,0.7531624897572501
87619047.61904761,0.0012,0.7478438323262029
87912087.91208792,0.0002,0.7425631672349539
88205128.20512821,0.0,0.7373212901206845
88498168.4981685,0.0,0.7321189907763965
88791208.79120879,0.0,0.7269570530319129
89084249.08424908,0.3142,0.7218362546357802
89377289.37728937,0.252,0.7167573671380837
89670329.67032968,0.2034,0.7117211557741984
89963369.96336997,0.1494,0.7067283793494921
90256410.25641026,0.1152,0.7017797901249948
90549450.54945056,0.0698,0.6968761337040568
90842490.84249084,0.0466,0.6920181489200072
91135531.13553111,0.0288,0.6872065677248365
91428571.42857143,0.8474,0.6824421150789104
91721611.72161172,0.79,0.6777255088417433
92014652.014652,0.7078,0.6730574596638359
92307692.3076923,0.6596,0.6684386708796024
92600732.6007326,0.569,0.6638698384013998
92893772.89377289,0.485,0.6593516506146745
93186813.1868132,0.4212,0.6548847882742426
93479853.47985348,0.3736,0.6504699244017222
93772893.77289376,1.3632,0.6461077241841278
94065934.06593406,1.3818,0.6417988448736477
94358974.35897437,1.2928,0.6375439356886148
94652014.65201466,1.2508,0.63334363771569
94945054.94505496,1.1298,0.6291985838132699
95238095.23809524,1.0482,0.6251093985161329
95531135.53113551,1.0188,0.6210766979413411
95824175.82417582,0.9522,0.6171010896954112
96117216.11721613,1.8082,0.613183172782764
96410256.41025642,1.845,0.6093235375154753
96703296.7032967,1.7472,0.6055227654243323
96996336.996337,1.6598,0.6017814291712134
97289377.28937729,1.6286,0.5981000924628068
97582417.58241758,1.573,0.5944793099656773
97875457.87545788,1.5628,0.5909196272226926
98168498.16849816,1.4816,0.5874215805708284
98461538.46153846,2.164,0.5839856970603576
98754578.75457875,2.1112,0.5806124943754409
99047619.04761904,2.0796,0.577302480756125
99340659.34065934,1.9944,0.5740561549217683
99633699.63369964,1.9432,0.5708740059958987
99926739.92673992,1.9448,0.5677565134325159
100219780.21978022,1.8706,0.5647041469438542
100512820.51282053,1.8682,0.561717366429609
100805860.8058608,2.3842,0.5587966219076458
101098901.0989011,2.3864,0.555942353446194
101391941.39194138,2.3548,0.5531549910975431
101684981.68498167,2.262,0.550434954833247
101978021.97802198,2.2652,0.5477826544808464
102271062.27106228,2.241,0.5451984896621195
102564102.56410256,2.2256,0.5426828497328726
102857142.85714284,2.1,0.5402361137242747
103150183.15018314,2.6848,0.537858650285749
103443223.44322345,2.6788,0.535550817629429
103736263.73626374,2.6106,0.5333129634761871
104029304.02930404,2.5976,0.5311454250032421
104322344.32234432,2.5616,0.529048528793358
104615384.6153846,2.514,0.5270225907856374
104908424.90842491,2.5156,0.5250679162279189
105201465.2014652,2.4594,0.5231847996307859
105494505.4945055,2.9914,0.5213735247231921
105787545.7875458,2.9558,0.5196343644097123
106080586.08058608,2.867,0.5179675807294243
106373626.37362637,2.8958,0.5163734248164267
106666666.66666669,2.8512,0.5148521368620016
106959706.95970696,2.7168,0.5134039460784243
107252747.25274724,2.7524,0.5120290706644278
107545787.54578754,2.7592,0.5107277177723271
107838827.83882783,3.1804,0.509500083476808
108131868.13186812,3.1004,0.5083463527453835
108424908.42490844,3.1904,0.5072666994105257
108717948.71794872,3.055,0.5062612861434745
109010989.010989,3.077,0.5053302644297273
109304029.3040293,3.0162,0.5044737745462147
109597069.5970696,2.966,0.5036919455401655
109890109.89010988,2.9338,0.5029848952096635
110183150.1831502,3.5194,0.5023527300858976
110476190.47619048,3.4376,0.501795545417112
110769230.76923075,3.3424,0.5013134251542544
111062271.06227106,3.3894,0.5009064419383276
111355311.35531136,3.4292,0.500574657089444
111648351.64835164,3.4008,0.5003181205975877
111941391.94139194,3.2808,0.5001368711150813
112234432.23443224,3.2362,0.5000309359507629
112527472.52747253,3.61,0.5000003310658707
112820512.82051282,3.5676,0.5000450610716395
113113553.1135531,3.4044,0.5001651192286045
113406593.4065934,3.5396,0.5003604874476174
113699633.6996337,3.5064,0.5006311362925719
113992673.992674,3.465,0.5009770249848389
114285714.28571428,3.4374,0.50139810140941
114578754.57875456,3.4442,0.5018943021227504
114871794.87179486,3.6558,0.5024655523623578
115164835.16483516,3.5324,0.5031117660580267
115457875.45787546,3.6092,0.5038328458448158
115750915.75091577,3.5816,0.5046286830777198
116043956.04395604,3.529,0.5054991578480377
116336996.33699632,3.5204,0.5064441390014387
116630036.63003662,3.5508,0.5074634841577252
116923076.92307691,3.517,0.5085570397322838
117216117.21611722,3.6958,0.5097246409592262
117509157.50915752,3.614,0.5109661119162139
117802197.8021978,3.66,0.5122812655509656
118095238.09523807,3.6696,0.5136699037094399
118388278.38827838,3.692,0.5151318171656902
118681318.68131869,3.7182,0.5166667856533902
118974358.97435898,3.6056,0.5182745778990203
119267399.26739928,3.7296,0.5199549516567138
119560439.56043956,3.6778,0.5217076537447566
119853479.85347985,3.6382,0.5235324200837337
120146520.14652014,3.7204,0.5254289757363174
120439560.43956044,3.675,0.5273970349486935
120732600.73260072,3.6858,0.5294363011936141
121025641.02564102,3.582,0.531546467215077
121318681.31868131,3.6228,0.5337272150746183
121611721.6117216,3.6872,0.5359782161992175
121904761.90476193,3.5588,0.5382991314308029
122197802.1978022,3.5204,0.5406896110773525
122490842.49084248,3.5852,0.543149294965582
122783882.78388278,3.6042,0.5456778124952125
123076923.07692309,3.659,0.5482747826948089
123369963.36996336,3.6268,0.5509398142791797
123663003.66300368,3.602,0.5536725057083332
123956043.95604396,3.7202,0.5564724452479762
124249084.24908423,3.445,0.559339211031552
124542124.54212454,3.5282,0.5622723711238002
124835164.83516484,3.5392,0.5652714835858389
125128205.12820512,3.6586,0.5683360965417501
125421245.42124544,3.593,0.5714657482466641
125714285.71428572,3.563,0.5746599671563304
126007326.007326,3.5906,0.5779182719981658
126300366.3003663,3.5316,0.5812401718437678
126593406.5934066,3.4786,0.584625166182881
126886446.88644688,3.327,0.588072744998811
127179487.17948718,3.3936,0.591582388845268
127472527.47252747,3.4228,0.5951535689246308
127765567.76556776,3.4374,0.598785747167621
128058608.05860806,3.463,0.6024783763143752
128351648.35164836,3.5434,0.606230899996899
128644688.64468864,3.446,0.6100427528228949
128937728.93772894,3.2394,0.6139133604609517
129230769.23076925,3.2002,0.6178421397270759
129523809.52380952,3.2428,0.6218284986725634
129816849.8168498,3.2566,0.6258718366731854
130109890.1098901,3.3812,0.6299715445196863
130402930.4029304,3.3076,0.6341270045095728
130695970.6959707,3.3662,0.6383375905401822
130989010.989011,3.2904,0.6426026682030175
131282051.28205128,3.1558,0.6469215948793345
131575091.57509156,3.2,0.6512937198369653
131868131.86813186,3.2156,0.6557183843283614
132161172.16117217,3.1064,0.6601949216898508
132454212.45421246,3.0872,0.664722657442081
132747252.74725276,3.1732,0.6693009093916453
133040293.04029304,3.221,0.6739289877338661
133333333.33333331,3.1822,0.6786061951567302
133626373.62637362,2.8562,0.6833318269459518
133919413.91941392,2.9648,0.688105171091151
134212454.2124542,2.9752,0.6929255083931325
134505494.5054945,3.0118,0.697792112572249
134798534.7985348,2.953,0.7027042503778274
135091575.0915751,2.9854,0.7076611816986474
135384615.3846154,3.0482,0.7126621596744582
135677655.67765567,3.115,0.7177064308085018
135970695.97069597,2.7506,0.7227932350810469
136263736.26373625,2.7628,0.7279218060638979
136556776.55677655,2.7706,0.7330913710358754
136849816.84981686,2.7578,0.7383011510992394
137142857.14285713,2.8774,0.7435503612970469
137435897.43589744,2.9056,0.7488382107314226
137728937.72893772,2.813,0.7541639026827202
138021978.02197802,2.8992,0.7595266347295673
138315018.31501833,2.555,0.7649255988697637
138608058.6080586,2.6404,0.7703599816420243
138901098.9010989,2.6952,0.7758289642485436
139194139.19413918,2.644,0.7813317226783615
139487179.4871795,2.7318,0.7868674278315213
139780219.78021976,2.6592,0.7924352456439847
140073260.07326007,2.6812,0.7980343372133046
140366300.36630037,2.7686,0.80366385892502
140659340.65934065,2.4518,0.8093229625797634
140952380.95238096,2.501,0.8150107955210609
141245421.24542123,2.4756,0.8207265007637985
141538461.53846154,2.4958,0.8264692171233485
141831501.83150184,2.5044,0.8322380793453191
142124542.12454212,2.6338,0.838032218235925
142417582.41758242,2.5922,0.8438507607929492
142710622.7106227,2.5838,0.8496928303372758
143003663.003663,2.2662,0.8555575466449823
143296703.2967033,2.3214,0.8614440260799592
143589743.58974358,2.3296,0.8673513817270495
143882783.8827839,2.3328,0.873278723525682
144175824.17582417,2.4032,0.8792251584039713
144468864.46886447,2.3688,0.8851897904132824
144761904.76190475,2.3924,0.8911717208632188
145054945.05494505,2.3986,0.897170048457032
145347985.34798536,2.153,0.903183869427416
145641025.64102563,2.1788,0.9092122776726796
145934065.93406594,2.1734,0.9152543648932712
146227106.2271062,2.159,0.9213092207286264
146520146.52014652,2.1848,0.9273759328943372
146813186.81318682,2.197,0.9334535873196028
147106227.1062271,2.277,0.9395412682849532
147399267.3992674,2.293,0.945638058560222
147692307.69230768,2.053,0.9517430395427422
147985347.985348,1.9766,0.9578552913957568
148278388.27838826,2.0118,0.963973893187005
148571428.57142857,2.0462,0.970097923027483
148864468.86446887,2.1146,0.9762264582103426
149157509.15750915,2.0698,0.982358575349916
149450549.45054945,2.1272,0.9884933505208444
149743589.74358973,2.0836,0.9946298593972804
150036630.03663003,1.8486,1.0007671773921638
150329670.32967034,1.8562,1.0069043797965205
150622710.62271062,1.9104,1.0130405419187931
150915750.91575092,1.9526,1.0191747392241663
151208791.2087912,1.9544,1.025306047473861
151501831.5018315,1.9194,1.0314335428643917
151794871.7948718,1.9708,1.037556302166757
152087912.08791208,1.9846,1.043673402865541
152380952.3809524,1.8266,1.049783923297909
152673992.67399266,1.794,1.0558869427924726
152967032.96703297,1.8116,1.0619815418080123
153260073.26007324,1.8148,1.068066802072018
153553113.55311355,1.8664,1.0741418067190502
153846153.84615386,1.8394,1.0802056404288805
154139194.13919413,1.8722,1.0862573895644043
154432234.43223444,1.8566,1.092296142309301
154725274.7252747,1.6886,1.0983209888054095
155018315.01831502,1.7494,1.1043310212898283
155311355.31135532,1.6688,1.1103253342316757
155604395.6043956,1.7388,1.1163030244685328
155897435.8974359,1.717,1.122263191342524
156190476.19047618,1.7316,1.1282049368360143
156483516.48351648,1.7824,1.1341273657069173
156776556.77655676,1.7512,1.1400295856235785
157069597.06959707,1.6252,1.1459107072992258
157362637.36263737,1.683,1.1517698446259554
157655677.65567765,1.6396,1.1576061148082426
157948717.94871795,1.6308,1.1634186384959535
158241758.24175823,1.6396,1.1692065399168352
158534798.53479853,1.6682,1.1749689470084692
158827838.82783884,1.646,1.1807049915496637
159120879.1208791,1.6476,1.186413809291269
159413919.41391942,1.5552,1.1920945400863967
159706959.7069597,1.553,1.1977463280200122
160000000.0,1.5584,1.2033683215379003
160293040.2930403,1.558,1.2089596735749657
160586080.58608058,1.599,1.2145195416828618
160879120.8791209,1.603,1.2200470881569223
161172161.17216116,1.5936,1.2255414801623763
161465201.46520147,1.5766,1.2310018898598356
161758241.75824174,1.5796,1.2364274945300189
162051282.05128205,1.5846,1.241817476697716
162344322.34432235,1.5236,1.2471710242549554
162637362.63736263,1.5708,1.252487330583362
162930402.93040293,1.5164,1.2577655946756945
163223443.2234432,1.5606,1.2630050212565287
163516483.51648352,1.527,1.2682048209020862
163809523.80952382,1.5678,1.2733642101591722
164102564.1025641,1.5686,1.2784824116632196
164395604.3956044,1.5902,1.2835586542554185
164688644.68864468,1.574,1.2885921730988992
164981684.98168498,1.533,1.2935822097939775
165274725.27472526,1.5546,1.298528012492417
165567765.56776556,1.5584,1.303428836010715
165860805.86080587,1.5004,1.3082839419423724
166153846.15384614,1.551,1.3130925987691568
166446886.44688645,1.5874,1.3178540819713165
166739926.73992673,1.6032,1.3225676741367431
167032967.03296703,1.554,1.3272326650690658
167326007.32600734,1.5746,1.3318483518946556
167619047.6190476,1.5594,1.3364140391685266
167912087.91208792,1.5454,1.3409290389791213
168205128.2051282,1.557,1.345392671051954
168498168.4981685,1.5818,1.349804262852112
168791208.7912088,1.6362,1.3541631496855833
169084249.08424908,1.6372,1.3584686747994064
169377289.37728938,1.6352,1.362720189480625
169670329.67032966,1.6318,1.3669170531540271
169963369.96336997,1.5838,1.371058633478663
170256410.25641024,1.5946,1.3751443064431164
170549450.54945055,1.6142,1.3791734564595288
170842490.84249085,1.5424,1.3831454764563458
171135531.13553113,1.7456,1.3870597679697867
171428571.42857143,1.6938,1.3909157412340152
171721611.7216117,1.6948,1.3947128152699972
172014652.014652,1.6844,1.39845041797304
172307692.30769232,1.7,1.4021279861989888
172600732.6007326,1.691,1.4057449658490753
172893772.8937729,1.7022,1.4093008119534072
173186813.18681318,1.6986,1.4127949887530735
173479853.47985348,1.8366,1.4162269697808725
173772893.77289376,1.8324,1.41959623794063
174065934.06593406,1.7636,1.4229022855851134
174358974.35897437,1.8002,1.426144614592517
174652014.65201464,1.7962,1.4293227364415146
174945054.94505495,1.8018,1.432436172284866
175238095.23809522,1.7704,1.435484453021562
175531135.53113553,1.7614,1.4384671193675072
175824175.82417583,2.0482,1.4413837219247174
176117216.1172161,1.9774,1.4442338212490324
176410256.41025642,1.9384,1.4470169879163262
176703296.7032967,1.9416,1.449732802587207
176996336.996337,1.8856,1.4523808560702025
177289377.28937727,1.912,1.4549607493834085
177582417.58241758,1.8932,1.4574720938146066
177875457.87545788,1.933,1.4599145109798302
178168498.16849816,2.153,1.462287632880375
178461538.46153846,2.1762,1.4645911019582467
178754578.75457874,2.1416,1.466824571150033
179047619.04761904,2.169,1.468987703939197
179340659.34065935,2.153,1.471080174406778
179633699.63369963,2.0758,1.4731016672804993
179926739.92673993,2.0672,1.4750518779822706
180219780.2197802,1.9978,1.476930512674077
180512820.5128205,2.3806,1.4787372883022534
180805860.8058608,2.415,1.48047193264013
181098901.0989011,2.32,1.4821341843290508
181391941.3919414,2.2994,1.4837237929177522
181684981.68498167,2.3084,1.4852405189000963
181978021.978022,2.228,1.4866841337511605
182271062.27106223,2.2102,1.488054419961666
182564102.56410256,2.2566,1.4893511710707532
182857142.85714287,2.7064,1.4905741916970865
183150183.1501832,2.5974,1.491723297568293
183443223.44322345,2.5384,1.4927983155487283
183736263.7362637,2.4906,1.4937990836655612
184029304.02930403,2.493,1.4947254511331782
184322344.3223444,2.4668,1.4955772783759034
184615384.6153846,2.4704,1.496354437049027
184908424.9084249,2.443,1.4970568100581445
185201465.2014652,2.7506,1.4976842915767985
185494505.4945055,2.848,1.498236787062422
185787545.78754577,2.843,1.498714213270587
186080586.08058608,2.8018,1.4991164982675431
186373626.3736264,2.7502,1.4994435814410576
186666666.66666663,2.6826,1.499695413509548
186959706.95970696,2.6596,1.499871956529506
187252747.25274724,2.6706,1.4999731839012158
187545787.5457876,3.0464,1.4999990803727616
187838827.83882785,3.0416,1.4999496420423253
188131868.1318681,3.0796,1.4998248763587738
188424908.42490843,3.0186,1.4996248021205378
188717948.7179487,2.91,1.4993494494727797
189010989.010989,2.9806,1.4989988599028492
189304029.3040293,2.918,1.4985730862340358
189597069.5970696,2.809,1.4980721926176073
189890109.8901099,3.263,1.4974962545231454
190183150.18315017,3.2178,1.4968453587271742
190476190.47619048,3.2254,1.496119603300086
190769230.76923075,3.1808,1.4953190975913646
191062271.06227103,3.1508,1.49444396221311
191355311.35531136,3.0688,1.4934943290218656
191648351.64835164,3.0664,1.4924703410987514
191941391.941392,3.0896,1.4913721527279058
192234432.23443225,3.4294,1.4901999293732402
192527472.52747253,3.3866,1.4889538476535082
192820512.82051283,3.4122,1.487634095315694
193113553.1135531,3.3348,1.486240871206726
