precision,recall
0.9162303664921466,0.7847533632286996
0.9162303664921466,0.7900677200902935
0.9185639229422067,0.8019877675840978
0.9221635883905013,0.8099652375434531
0.9248279512969825,0.8155929038281979
0.9266136162687887,0.8213166144200627
0.928218761868591,0.8265133581332431
0.9297369297369298,0.8314472900536033
0.931454005934718,0.8363975486277645
0.9330476700589181,0.8419526341227647
0.934814453125,0.8473113520690418
